"RACEID","DRIVERID","STOP","LAP","TIME","DURATION","MILLISECONDS","DATETIME_PITSTOP","DRIVERREF"
843,16,3,47,"16:26:24","28.708",28708,17-APR-11,"sutil"
843,815,3,48,"16:28:01","13.900",13900,17-APR-11,"perez"
844,815,1,1,"15:05:18","29.270",29270,08-MAY-11,"perez"
844,30,1,2,"15:06:35","30.182",30182,08-MAY-11,"michael_schumacher"
844,1,1,9,"15:17:38","20.833",20833,08-MAY-11,"hamilton"
844,67,1,9,"15:17:47","21.769",21769,08-MAY-11,"buemi"
844,17,1,10,"15:19:04","21.050",21050,08-MAY-11,"webber"
844,4,1,10,"15:19:05","21.308",21308,08-MAY-11,"alonso"
844,2,1,10,"15:19:16","22.300",22300,08-MAY-11,"heidfeld"
844,16,1,10,"15:19:22","21.649",21649,08-MAY-11,"sutil"
844,814,1,11,"15:21:00","20.775",20775,08-MAY-11,"resta"
844,813,1,11,"15:21:09","23.881",23881,08-MAY-11,"maldonado"
844,18,1,13,"15:23:57","21.368",21368,08-MAY-11,"button"
844,15,1,13,"15:24:28","23.066",23066,08-MAY-11,"trulli"
844,39,1,14,"15:26:26","27.353",27353,08-MAY-11,"karthikeyan"
844,5,1,15,"15:27:42","22.854",22854,08-MAY-11,"kovalainen"
844,24,1,15,"15:28:03","24.634",24634,08-MAY-11,"liuzzi"
844,815,2,16,"15:29:30","22.895",22895,08-MAY-11,"perez"
844,816,1,16,"15:29:37","22.779",22779,08-MAY-11,"ambrosio"
844,808,2,19,"15:33:42","21.323",21323,08-MAY-11,"petrov"
844,1,2,20,"15:35:09","21.075",21075,08-MAY-11,"hamilton"
844,17,2,21,"15:36:27","20.421",20421,08-MAY-11,"webber"
844,3,2,22,"15:38:24","20.927",20927,08-MAY-11,"rosberg"
844,4,2,23,"15:39:35","21.732",21732,08-MAY-11,"alonso"
844,13,2,23,"15:39:58","21.322",21322,08-MAY-11,"massa"
844,67,2,23,"15:40:07","22.128",22128,08-MAY-11,"buemi"
844,155,2,23,"15:40:15","23.455",23455,08-MAY-11,"kobayashi"
844,22,2,24,"15:41:43","22.868",22868,08-MAY-11,"barrichello"
844,20,2,25,"15:42:31","20.112",20112,08-MAY-11,"vettel"
844,16,2,25,"15:43:21","21.084",21084,08-MAY-11,"sutil"
844,813,2,25,"15:43:41","22.555",22555,08-MAY-11,"maldonado"
844,15,2,25,"15:43:47","22.862",22862,08-MAY-11,"trulli"
844,18,2,26,"15:44:37","22.639",22639,08-MAY-11,"button"
844,153,2,29,"15:49:46","21.826",21826,08-MAY-11,"alguersuari"
844,30,3,30,"15:51:13","20.379",20379,08-MAY-11,"michael_schumacher"
844,814,3,32,"15:54:38","20.887",20887,08-MAY-11,"resta"
844,815,3,32,"15:54:42","22.365",22365,08-MAY-11,"perez"
844,3,3,33,"15:55:49","20.949",20949,08-MAY-11,"rosberg"
844,1,3,34,"15:57:04","35.688",35688,08-MAY-11,"hamilton"
844,816,2,33,"15:57:20","24.837",24837,08-MAY-11,"ambrosio"
844,13,3,34,"15:57:22","23.471",23471,08-MAY-11,"massa"
844,17,3,35,"15:58:20","20.843",20843,08-MAY-11,"webber"
844,4,3,36,"15:59:49","21.702",21702,08-MAY-11,"alonso"
844,2,3,36,"16:00:31","20.872",20872,08-MAY-11,"heidfeld"
844,24,3,35,"16:02:57","25.125",25125,08-MAY-11,"liuzzi"
844,18,3,39,"16:05:05","21.417",21417,08-MAY-11,"button"
844,153,3,39,"16:05:31","21.986",21986,08-MAY-11,"alguersuari"
844,20,3,40,"16:05:46","20.385",20385,08-MAY-11,"vettel"
844,15,3,39,"16:06:10","22.219",22219,08-MAY-11,"trulli"
844,67,3,40,"16:06:48","22.032",22032,08-MAY-11,"buemi"
844,16,3,40,"16:07:05","21.006",21006,08-MAY-11,"sutil"
844,24,4,37,"16:07:22","43.603",43603,08-MAY-11,"liuzzi"
844,813,3,41,"16:09:04","21.827",21827,08-MAY-11,"maldonado"
844,815,4,42,"16:10:21","21.715",21715,08-MAY-11,"perez"
844,3,4,44,"16:12:55","20.308",20308,08-MAY-11,"rosberg"
844,17,4,45,"16:13:49","22.087",22087,08-MAY-11,"webber"
844,808,4,45,"16:14:37","21.662",21662,08-MAY-11,"petrov"
844,30,4,45,"16:14:46","20.597",20597,08-MAY-11,"michael_schumacher"
844,4,4,46,"16:15:17","21.379",21379,08-MAY-11,"alonso"
844,1,4,46,"16:15:51","22.041",22041,08-MAY-11,"hamilton"
844,2,4,46,"16:16:10","21.884",21884,08-MAY-11,"heidfeld"
844,13,4,46,"16:16:13","26.685",26685,08-MAY-11,"massa"
844,20,4,47,"16:16:40","20.489",20489,08-MAY-11,"vettel"
844,5,3,53,"16:28:36","23.114",23114,08-MAY-11,"kovalainen"
844,153,4,55,"16:30:31","21.931",21931,08-MAY-11,"alguersuari"
845,155,1,1,"14:05:11","24.871",24871,22-MAY-11,"kobayashi"
845,815,1,7,"14:14:14","23.592",23592,22-MAY-11,"perez"
845,20,1,9,"14:16:54","20.253",20253,22-MAY-11,"vettel"
845,67,1,9,"14:17:17","20.818",20818,22-MAY-11,"buemi"
845,4,1,10,"14:18:23","20.567",20567,22-MAY-11,"alonso"
845,17,1,10,"14:18:27","20.881",20881,22-MAY-11,"webber"
845,1,1,11,"14:19:57","19.761",19761,22-MAY-11,"hamilton"
845,808,1,11,"14:20:14","21.856",21856,22-MAY-11,"petrov"
845,3,1,11,"14:20:17","20.647",20647,22-MAY-11,"rosberg"
845,13,1,11,"14:20:19","20.800",20800,22-MAY-11,"massa"
845,153,1,11,"14:20:28","20.741",20741,22-MAY-11,"alguersuari"
845,16,1,13,"14:23:57","20.773",20773,22-MAY-11,"sutil"
845,18,1,14,"14:24:51","20.015",20015,22-MAY-11,"button"
845,39,1,14,"14:25:56","24.843",24843,22-MAY-11,"karthikeyan"
845,814,1,15,"14:26:40","20.070",20070,22-MAY-11,"resta"
845,15,1,15,"14:26:50","22.364",22364,22-MAY-11,"trulli"
845,24,1,16,"14:28:55","23.157",23157,22-MAY-11,"liuzzi"
845,10,1,16,"14:29:00","22.744",22744,22-MAY-11,"glock"
845,816,1,17,"14:30:41","23.176",23176,22-MAY-11,"ambrosio"
845,20,2,18,"14:30:44","19.887",19887,22-MAY-11,"vettel"
845,4,2,19,"14:32:13","20.238",20238,22-MAY-11,"alonso"
845,813,2,20,"14:34:36","24.821",24821,22-MAY-11,"maldonado"
845,13,2,21,"14:35:51","21.635",21635,22-MAY-11,"massa"
845,2,1,21,"14:36:21","21.322",21322,22-MAY-11,"heidfeld"
845,1,2,23,"14:38:08","20.235",20235,22-MAY-11,"hamilton"
845,153,2,24,"14:40:47","20.872",20872,22-MAY-11,"alguersuari"
845,67,2,25,"14:42:10","24.745",24745,22-MAY-11,"buemi"
845,155,2,25,"14:42:46","21.128",21128,22-MAY-11,"kobayashi"
845,808,2,26,"14:43:33","24.232",24232,22-MAY-11,"petrov"
845,3,2,27,"14:45:01","19.534",19534,22-MAY-11,"rosberg"
845,17,3,29,"14:47:27","20.279",20279,22-MAY-11,"webber"
845,5,2,28,"14:47:28","20.807",20807,22-MAY-11,"kovalainen"
845,815,2,29,"14:48:40","21.143",21143,22-MAY-11,"perez"
845,39,2,28,"14:48:52","24.448",24448,22-MAY-11,"karthikeyan"
845,16,2,30,"14:50:19","20.267",20267,22-MAY-11,"sutil"
845,814,2,32,"14:53:02","20.126",20126,22-MAY-11,"resta"
845,1,3,35,"14:56:14","20.473",20473,22-MAY-11,"hamilton"
845,816,2,34,"14:58:05","22.982",22982,22-MAY-11,"ambrosio"
845,813,3,36,"14:59:14","21.574",21574,22-MAY-11,"maldonado"
845,2,2,36,"14:59:22","21.953",21953,22-MAY-11,"heidfeld"
845,153,3,36,"14:59:25","21.019",21019,22-MAY-11,"alguersuari"
845,4,4,39,"15:02:54","20.380",20380,22-MAY-11,"alonso"
845,808,3,41,"15:06:36","21.739",21739,22-MAY-11,"petrov"
845,5,3,41,"15:07:42","23.068",23068,22-MAY-11,"kovalainen"
845,67,3,42,"15:08:31","20.819",20819,22-MAY-11,"buemi"
845,15,3,43,"15:10:27","23.001",23001,22-MAY-11,"trulli"
845,17,4,47,"15:14:50","19.984",19984,22-MAY-11,"webber"
845,815,3,47,"15:16:00","21.829",21829,22-MAY-11,"perez"
845,18,3,48,"15:16:10","20.107",20107,22-MAY-11,"button"
845,1,4,49,"15:17:11","20.988",20988,22-MAY-11,"hamilton"
845,39,3,47,"15:19:38","24.298",24298,22-MAY-11,"karthikeyan"
845,153,4,50,"15:21:09","23.143",23143,22-MAY-11,"alguersuari"
845,816,3,49,"15:21:44","21.708",21708,22-MAY-11,"ambrosio"
845,813,4,53,"15:25:26","22.077",22077,22-MAY-11,"maldonado"
845,10,3,53,"15:27:29","21.170",21170,22-MAY-11,"glock"
846,18,1,15,"14:22:57","25.280",25280,29-MAY-11,"button"
846,3,1,15,"14:23:33","25.189",25189,29-MAY-11,"rosberg"
846,20,1,16,"14:24:15","28.536",28536,29-MAY-11,"vettel"
846,17,1,16,"14:24:32","37.735",37735,29-MAY-11,"webber"
846,814,1,20,"14:30:24","24.970",24970,29-MAY-11,"resta"
846,1,1,22,"14:33:00","31.445",31445,29-MAY-11,"hamilton"
846,15,1,24,"14:36:13","25.595",25595,29-MAY-11,"trulli"
846,813,1,25,"14:37:09","26.468",26468,29-MAY-11,"maldonado"
846,13,1,26,"14:38:20","26.615",26615,29-MAY-11,"massa"
846,808,1,28,"14:41:17","28.856",28856,29-MAY-11,"petrov"
846,153,1,29,"14:43:07","25.907",25907,29-MAY-11,"alguersuari"
846,22,1,32,"14:46:47","25.921",25921,29-MAY-11,"barrichello"
846,814,3,32,"14:47:35","47.226",47226,29-MAY-11,"resta"
846,67,1,33,"14:48:16","26.073",26073,29-MAY-11,"buemi"
846,4,2,34,"14:48:45","31.382",31382,29-MAY-11,"alonso"
846,24,1,32,"14:49:02","28.298",28298,29-MAY-11,"liuzzi"
846,816,1,33,"14:49:39","27.577",27577,29-MAY-11,"ambrosio"
846,155,1,34,"14:49:49","28.642",28642,29-MAY-11,"kobayashi"
846,1,2,43,"15:03:45","19.347",19347,29-MAY-11,"hamilton"
846,15,2,46,"15:09:08","26.065",26065,29-MAY-11,"trulli"
846,18,3,48,"15:09:55","24.670",24670,29-MAY-11,"button"
846,5,2,52,"15:17:38","25.878",25878,29-MAY-11,"kovalainen"
846,813,2,54,"15:18:38","25.687",25687,29-MAY-11,"maldonado"
846,153,2,56,"15:22:30","27.550",27550,29-MAY-11,"alguersuari"
846,67,2,62,"15:30:24","25.045",25045,29-MAY-11,"buemi"
846,816,2,63,"15:33:21","26.464",26464,29-MAY-11,"ambrosio"
846,16,2,68,"15:37:52","27.879",27879,29-MAY-11,"sutil"
846,2,2,69,"15:40:13","26.281",26281,29-MAY-11,"heidfeld"
847,18,1,8,"13:15:11","23.650",23650,12-JUN-11,"button"
847,24,1,9,"13:17:25","27.202",27202,12-JUN-11,"liuzzi"
847,18,2,13,"13:25:10","14.501",14501,12-JUN-11,"button"
847,22,1,15,"13:28:31","23.305",23305,12-JUN-11,"barrichello"
847,4,1,17,"13:31:21","23.893",23893,12-JUN-11,"alonso"
847,3,1,17,"13:31:28","23.105",23105,12-JUN-11,"rosberg"
847,813,1,17,"13:31:45","23.571",23571,12-JUN-11,"maldonado"
847,67,1,17,"13:31:50","23.949",23949,12-JUN-11,"buemi"
847,30,1,18,"13:33:04","24.472",24472,12-JUN-11,"michael_schumacher"
847,4,2,19,"13:34:54","26.348",26348,12-JUN-11,"alonso"
847,18,3,19,"13:35:02","23.868",23868,12-JUN-11,"button"
847,3,2,19,"13:35:10","22.986",22986,12-JUN-11,"rosberg"
847,22,2,19,"13:35:21","25.066",25066,12-JUN-11,"barrichello"
847,5,1,19,"13:35:26","44.037",44037,12-JUN-11,"kovalainen"
847,15,1,19,"13:35:28","51.684",51684,12-JUN-11,"trulli"
847,813,2,19,"13:35:30","24.943",24943,12-JUN-11,"maldonado"
847,17,1,20,"13:36:40","29.546",29546,12-JUN-11,"webber"
847,67,2,20,"13:37:27","24.649",24649,12-JUN-11,"buemi"
847,13,1,21,"13:38:09","24.886",24886,12-JUN-11,"massa"
847,816,2,23,"13:43:32","30.497",30497,12-JUN-11,"ambrosio"
847,816,3,33,"16:07:00","24.655",24655,12-JUN-11,"ambrosio"
847,30,3,34,"16:08:48","22.832",22832,12-JUN-11,"michael_schumacher"
847,16,2,34,"16:08:49","22.923",22923,12-JUN-11,"sutil"
847,10,1,34,"16:08:50","24.425",24425,12-JUN-11,"glock"
847,67,3,34,"16:08:53","23.970",23970,12-JUN-11,"buemi"
847,2,1,35,"16:10:18","23.113",23113,12-JUN-11,"heidfeld"
847,814,1,35,"16:10:20","22.479",22479,12-JUN-11,"resta"
847,18,4,35,"16:10:22","23.589",23589,12-JUN-11,"button"
847,37,1,35,"16:10:23","30.288",30288,12-JUN-11,"rosa"
847,813,3,35,"16:10:29","23.593",23593,12-JUN-11,"maldonado"
847,24,2,35,"16:10:48","34.897",34897,12-JUN-11,"liuzzi"
847,155,1,36,"16:11:49","23.687",23687,12-JUN-11,"kobayashi"
847,13,2,36,"16:11:50","22.742",22742,12-JUN-11,"massa"
847,808,1,36,"16:11:52","23.816",23816,12-JUN-11,"petrov"
847,4,3,36,"16:11:54","26.129",26129,12-JUN-11,"alonso"
847,3,3,36,"16:11:57","22.735",22735,12-JUN-11,"rosberg"
847,15,2,36,"16:12:14","23.332",23332,12-JUN-11,"trulli"
847,816,4,36,"16:12:15","14.538",14538,12-JUN-11,"ambrosio"
847,20,2,37,"16:13:21","22.958",22958,12-JUN-11,"vettel"
847,18,5,37,"16:14:55","31.718",31718,12-JUN-11,"button"
847,814,2,43,"16:24:38","28.630",28630,12-JUN-11,"resta"
847,16,3,45,"16:27:43","14.565",14565,12-JUN-11,"sutil"
847,16,4,49,"16:33:51","32.449",32449,12-JUN-11,"sutil"
847,17,3,50,"16:35:03","22.770",22770,12-JUN-11,"webber"
847,67,4,50,"16:35:23","26.561",26561,12-JUN-11,"buemi"
847,814,3,50,"16:35:33","14.538",14538,12-JUN-11,"resta"
847,18,6,51,"16:36:41","23.741",23741,12-JUN-11,"button"
847,153,3,51,"16:36:45","23.338",23338,12-JUN-11,"alguersuari"
847,813,4,51,"16:36:46","23.700",23700,12-JUN-11,"maldonado"
847,39,2,51,"16:37:38","29.540",29540,12-JUN-11,"karthikeyan"
847,30,4,52,"16:37:50","22.869",22869,12-JUN-11,"michael_schumacher"
847,13,3,52,"16:37:52","22.560",22560,12-JUN-11,"massa"
847,37,2,52,"16:38:22","24.039",24039,12-JUN-11,"rosa"
847,15,3,52,"16:38:45","25.140",25140,12-JUN-11,"trulli"
847,816,5,52,"16:38:56","30.714",30714,12-JUN-11,"ambrosio"
847,20,3,53,"16:39:07","22.526",22526,12-JUN-11,"vettel"
847,24,3,52,"16:39:20","33.278",33278,12-JUN-11,"liuzzi"
847,808,2,53,"16:39:31","24.145",24145,12-JUN-11,"petrov"
847,3,4,53,"16:39:36","22.702",22702,12-JUN-11,"rosberg"
847,13,4,53,"16:39:50","28.346",28346,12-JUN-11,"massa"
847,814,4,53,"16:40:04","23.129",23129,12-JUN-11,"resta"
847,813,5,61,"16:53:19","31.701",31701,12-JUN-11,"maldonado"
848,2,1,11,"14:23:23","22.114",22114,26-JUN-11,"heidfeld"
848,22,1,11,"14:23:27","21.163",21163,26-JUN-11,"barrichello"
848,155,1,11,"14:23:29","23.492",23492,26-JUN-11,"kobayashi"
848,3,1,12,"14:25:02","21.054",21054,26-JUN-11,"rosberg"
848,16,1,12,"14:25:09","20.676",20676,26-JUN-11,"sutil"
848,17,1,13,"14:26:28","20.465",20465,26-JUN-11,"webber"
848,20,1,14,"14:28:11","21.006",21006,26-JUN-11,"vettel"
848,4,1,14,"14:28:15","21.477",21477,26-JUN-11,"alonso"
848,18,1,14,"14:28:31","20.997",20997,26-JUN-11,"button"
848,814,1,14,"14:28:51","20.567",20567,26-JUN-11,"resta"
848,67,1,14,"14:28:54","21.321",21321,26-JUN-11,"buemi"
848,5,1,14,"14:29:11","23.241",23241,26-JUN-11,"kovalainen"
848,39,1,14,"14:29:43","28.030",28030,26-JUN-11,"karthikeyan"
848,808,1,15,"14:30:49","22.104",22104,26-JUN-11,"petrov"
848,30,2,15,"14:30:59","30.665",30665,26-JUN-11,"michael_schumacher"
848,24,1,15,"14:31:23","24.459",24459,26-JUN-11,"liuzzi"
848,15,1,18,"14:36:30","23.327",23327,26-JUN-11,"trulli"
848,153,1,19,"14:37:50","21.391",21391,26-JUN-11,"alguersuari"
848,1,2,24,"14:46:06","21.035",21035,26-JUN-11,"hamilton"
848,815,1,25,"14:48:56","21.939",21939,26-JUN-11,"perez"
848,2,2,27,"14:52:04","22.285",22285,26-JUN-11,"heidfeld"
848,814,2,27,"14:52:08","20.818",20818,26-JUN-11,"resta"
848,808,2,27,"14:52:26","21.168",21168,26-JUN-11,"petrov"
848,16,2,28,"14:53:47","20.286",20286,26-JUN-11,"sutil"
848,22,2,28,"14:53:53","21.262",21262,26-JUN-11,"barrichello"
848,24,2,28,"14:55:33","22.766",22766,26-JUN-11,"liuzzi"
848,20,2,30,"14:56:16","20.441",20441,26-JUN-11,"vettel"
848,18,2,30,"14:56:46","20.325",20325,26-JUN-11,"button"
848,3,2,30,"14:57:07","23.547",23547,26-JUN-11,"rosberg"
848,13,2,31,"14:58:23","25.537",25537,26-JUN-11,"massa"
848,155,2,33,"15:03:14","20.545",20545,26-JUN-11,"kobayashi"
848,816,2,37,"15:11:48","22.250",22250,26-JUN-11,"ambrosio"
848,808,3,39,"15:13:41","21.105",21105,26-JUN-11,"petrov"
848,2,3,40,"15:15:10","21.472",21472,26-JUN-11,"heidfeld"
848,1,3,42,"15:17:41","20.212",20212,26-JUN-11,"hamilton"
848,153,2,42,"15:18:33","21.103",21103,26-JUN-11,"alguersuari"
848,5,3,42,"15:19:57","22.632",22632,26-JUN-11,"kovalainen"
848,10,2,42,"15:20:26","22.030",22030,26-JUN-11,"glock"
848,4,3,45,"15:22:21","20.136",20136,26-JUN-11,"alonso"
848,24,3,43,"15:23:02","22.235",22235,26-JUN-11,"liuzzi"
848,3,3,45,"15:23:36","20.896",20896,26-JUN-11,"rosberg"
848,67,3,45,"15:24:07","20.995",20995,26-JUN-11,"buemi"
848,20,3,47,"15:25:39","20.331",20331,26-JUN-11,"vettel"
848,18,3,48,"15:28:21","20.479",20479,26-JUN-11,"button"
849,30,1,9,"13:20:38","30.242",30242,10-JUL-11,"michael_schumacher"
849,2,1,10,"13:22:37","24.716",24716,10-JUL-11,"heidfeld"
849,16,1,11,"13:24:13","25.737",25737,10-JUL-11,"sutil"
849,813,1,11,"13:24:27","26.238",26238,10-JUL-11,"maldonado"
849,67,1,11,"13:24:30","26.279",26279,10-JUL-11,"buemi"
849,22,1,11,"13:24:38","25.860",25860,10-JUL-11,"barrichello"
849,10,1,11,"13:24:52","25.416",25416,10-JUL-11,"glock"
849,17,1,12,"13:25:41","23.973",23973,10-JUL-11,"webber"
849,4,1,12,"13:25:42","26.566",26566,10-JUL-11,"alonso"
849,1,1,12,"13:25:49","25.100",25100,10-JUL-11,"hamilton"
849,814,1,12,"13:26:02","26.612",26612,10-JUL-11,"resta"
849,815,1,12,"13:26:13","25.386",25386,10-JUL-11,"perez"
849,817,1,12,"13:27:17","25.872",25872,10-JUL-11,"ricciardo"
849,13,1,13,"13:27:39","24.159",24159,10-JUL-11,"massa"
849,30,2,16,"13:33:23","31.751",31751,10-JUL-11,"michael_schumacher"
849,1,2,24,"13:46:21","24.065",24065,10-JUL-11,"hamilton"
849,813,2,24,"13:47:12","24.272",24272,10-JUL-11,"maldonado"
849,16,2,25,"13:48:32","24.077",24077,10-JUL-11,"sutil"
849,67,2,25,"13:48:50","24.620",24620,10-JUL-11,"buemi"
849,18,2,26,"13:49:45","24.287",24287,10-JUL-11,"button"
849,814,3,26,"13:50:52","31.471",31471,10-JUL-11,"resta"
849,20,2,27,"13:51:10","31.558",31558,10-JUL-11,"vettel"
849,816,2,28,"13:55:39","25.428",25428,10-JUL-11,"ambrosio"
862,20,1,9,"15:19:39","21.449",21449,15-APR-12,"vettel"
862,807,1,9,"15:19:47","32.407",32407,15-APR-12,"hulkenberg"
862,8,1,10,"15:21:12","21.433",21433,15-APR-12,"raikkonen"
862,1,1,10,"15:21:13","20.903",20903,15-APR-12,"hamilton"
862,808,1,10,"15:21:40","21.851",21851,15-APR-12,"petrov"
862,154,1,11,"15:23:04","21.184",21184,15-APR-12,"grosjean"
862,814,1,11,"15:23:08","20.387",20387,15-APR-12,"resta"
862,813,1,11,"15:23:09","21.569",21569,15-APR-12,"maldonado"
862,818,1,11,"15:23:22","22.835",22835,15-APR-12,"vergne"
862,4,1,12,"15:24:44","20.296",20296,15-APR-12,"alonso"
862,811,1,12,"15:24:49","21.184",21184,15-APR-12,"bruno_senna"
862,5,1,12,"15:25:06","22.713",22713,15-APR-12,"kovalainen"
862,3,1,13,"15:26:17","21.113",21113,15-APR-12,"rosberg"
862,39,1,16,"15:32:47","24.937",24937,15-APR-12,"karthikeyan"
862,817,1,17,"15:33:56","21.884",21884,15-APR-12,"ricciardo"
862,37,1,17,"15:34:24","23.634",23634,15-APR-12,"rosa"
862,13,1,18,"15:35:14","20.250",20250,15-APR-12,"massa"
862,10,1,18,"15:35:58","21.327",21327,15-APR-12,"glock"
862,17,2,21,"15:40:30","20.377",20377,15-APR-12,"webber"
862,1,2,22,"15:42:10","20.691",20691,15-APR-12,"hamilton"
862,18,2,24,"15:45:32","20.474",20474,15-APR-12,"button"
862,155,2,25,"15:47:30","21.012",21012,15-APR-12,"kobayashi"
863,817,1,7,"15:15:42","25.829",25829,22-APR-12,"ricciardo"
863,18,1,8,"15:17:12","23.016",23016,22-APR-12,"button"
863,13,1,8,"15:17:14","23.557",23557,22-APR-12,"massa"
863,3,1,8,"15:17:15","22.228",22228,22-APR-12,"rosberg"
863,1,1,9,"15:18:49","28.341",28341,22-APR-12,"hamilton"
863,4,1,9,"15:18:53","22.094",22094,22-APR-12,"alonso"
863,815,1,9,"15:19:00","23.408",23408,22-APR-12,"perez"
863,811,1,9,"15:19:03","23.405",23405,22-APR-12,"bruno_senna"
863,807,1,9,"15:19:08","22.413",22413,22-APR-12,"hulkenberg"
863,37,1,9,"15:19:27","24.241",24241,22-APR-12,"rosa"
863,154,1,10,"15:20:26","23.246",23246,22-APR-12,"grosjean"
863,818,1,10,"15:20:50","22.763",22763,22-APR-12,"vergne"
863,808,1,10,"15:20:55","23.411",23411,22-APR-12,"petrov"
863,10,1,10,"15:21:10","23.423",23423,22-APR-12,"glock"
863,20,1,11,"15:22:02","22.017",22017,22-APR-12,"vettel"
863,8,1,11,"15:22:13","22.412",22412,22-APR-12,"raikkonen"
863,813,1,11,"15:22:27","22.868",22868,22-APR-12,"maldonado"
863,819,1,12,"15:24:32","24.020",24020,22-APR-12,"pic"
863,814,1,14,"15:27:28","22.069",22069,22-APR-12,"resta"
863,155,1,14,"15:27:35","22.758",22758,22-APR-12,"kobayashi"
863,807,2,19,"15:36:18","22.446",22446,22-APR-12,"hulkenberg"
863,815,2,21,"15:39:34","23.428",23428,22-APR-12,"perez"
863,39,2,21,"15:40:50","25.204",25204,22-APR-12,"karthikeyan"
863,3,2,22,"15:41:09","22.903",22903,22-APR-12,"rosberg"
863,13,2,22,"15:41:13","21.963",21963,22-APR-12,"massa"
863,37,2,22,"15:42:24","23.420",23420,22-APR-12,"rosa"
863,17,2,23,"15:42:40","22.649",22649,22-APR-12,"webber"
863,1,2,23,"15:42:46","30.622",30622,22-APR-12,"hamilton"
863,813,2,23,"15:42:55","22.330",22330,22-APR-12,"maldonado"
863,30,2,23,"15:43:00","22.105",22105,22-APR-12,"michael_schumacher"
863,808,2,23,"15:43:18","23.421",23421,22-APR-12,"petrov"
863,10,2,23,"15:43:55","29.648",29648,22-APR-12,"glock"
863,8,2,24,"15:44:08","22.362",22362,22-APR-12,"raikkonen"
863,811,2,24,"15:44:50","22.310",22310,22-APR-12,"bruno_senna"
863,20,2,25,"15:45:43","22.717",22717,22-APR-12,"vettel"
863,818,2,25,"15:46:40","23.353",23353,22-APR-12,"vergne"
863,5,3,25,"15:47:05","23.639",23639,22-APR-12,"kovalainen"
863,155,2,31,"15:56:31","25.590",25590,22-APR-12,"kobayashi"
863,814,2,33,"15:59:46","22.483",22483,22-APR-12,"resta"
863,3,3,36,"16:04:47","21.888",21888,22-APR-12,"rosberg"
863,1,3,36,"16:04:54","23.696",23696,22-APR-12,"hamilton"
863,807,3,36,"16:05:05","22.560",22560,22-APR-12,"hulkenberg"
863,18,3,37,"16:06:26","22.616",22616,22-APR-12,"button"
863,4,3,37,"16:06:29","23.207",23207,22-APR-12,"alonso"
863,30,3,37,"16:06:38","22.192",22192,22-APR-12,"michael_schumacher"
863,13,3,38,"16:08:13","21.938",21938,22-APR-12,"massa"
863,811,3,38,"16:08:29","22.796",22796,22-APR-12,"bruno_senna"
863,5,4,38,"16:09:08","23.173",23173,22-APR-12,"kovalainen"
863,20,3,39,"16:09:10","21.800",21800,22-APR-12,"vettel"
863,8,3,39,"16:09:12","22.597",22597,22-APR-12,"raikkonen"
863,17,3,39,"16:09:31","21.705",21705,22-APR-12,"webber"
863,808,3,39,"16:10:35","23.167",23167,22-APR-12,"petrov"
863,37,3,38,"16:10:38","24.520",24520,22-APR-12,"rosa"
863,154,3,40,"16:10:56","22.763",22763,22-APR-12,"grosjean"
863,818,3,40,"16:12:03","22.241",22241,22-APR-12,"vergne"
863,155,3,50,"16:28:31","24.674",24674,22-APR-12,"kobayashi"
863,18,4,53,"16:33:05","23.943",23943,22-APR-12,"button"
864,815,1,1,"14:05:24","21.864",21864,13-MAY-12,"perez"
864,17,1,6,"14:12:45","20.119",20119,13-MAY-12,"webber"
864,20,1,7,"14:14:11","19.745",19745,13-MAY-12,"vettel"
864,18,1,9,"14:17:14","20.333",20333,13-MAY-12,"button"
864,814,1,9,"14:17:22","19.987",19987,13-MAY-12,"resta"
864,4,1,10,"14:18:30","19.456",19456,13-MAY-12,"alonso"
864,154,1,10,"14:18:42","20.223",20223,13-MAY-12,"grosjean"
864,818,1,10,"14:18:52","20.388",20388,13-MAY-12,"vergne"
864,13,1,10,"14:18:53","20.130",20130,13-MAY-12,"massa"
864,37,1,10,"14:19:19","22.275",22275,13-MAY-12,"rosa"
864,813,1,11,"14:20:01","20.620",20620,13-MAY-12,"maldonado"
864,8,1,11,"14:20:05","19.777",19777,13-MAY-12,"raikkonen"
864,817,1,11,"14:20:29","21.101",21101,13-MAY-12,"ricciardo"
864,1,1,14,"14:24:59","21.963",21963,13-MAY-12,"hamilton"
864,10,1,14,"14:25:27","21.082",21082,13-MAY-12,"glock"
864,819,1,15,"14:27:06","20.936",20936,13-MAY-12,"pic"
864,815,2,17,"14:30:09","21.055",21055,13-MAY-12,"perez"
864,807,2,19,"14:32:55","20.558",20558,13-MAY-12,"hulkenberg"
864,37,2,19,"14:33:43","22.135",22135,13-MAY-12,"rosa"
